2722,Ravaglia F.,Ravaglia Federico,P,Por,6,1,6,1,Bologna,5,5,destro,Italia,11/11/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RAVAGLIA-F.png?v=237,0,6.0,5.0
133,Skorupski,Skorupski Lukasz,P,Por,12,11,12,11,Bologna,37,37,destro,Polonia,05/05/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SKORUPSKI.png?v=237,0,6.13,4.97
6202,Beukema,Beukema Sam,D,Dc,10,7,10,7,Bologna,20,20,destro,Olanda,17/11/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BEUKEMA.png?v=237,0,5.98,6.02
6551,Ilic M.,Ilic Mihajlo,D,Dc,1,1,1,1,Bologna,1,1,destro,Serbia,04/06/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ILIC-M.png?v=237,1,0.0,0.0
6042,Lucumi',Lucumì Jhon,D,Dc,6,7,6,7,Bologna,16,16,sinistro,Colombia,26/06/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LUCUMI.png?v=237,0,5.92,5.78
6066,Posch,Posch Stefan,D,Dd;Dc,3,8,3,9,Atalanta,13,16,destro,Austria,14/05/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/POSCH.png?v=237,0,5.75,5.69
487,De Silvestri,De Silvestri Lorenzo,D,Dd;E,7,3,7,3,Bologna,11,11,destro,Italia,23/05/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DE-SILVESTRI.png?v=237,0,6.05,6.3
5678,Holm,Holm Emil,D,Dd;E,8,9,8,9,Bologna,16,16,destro,Svezia,13/05/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/HOLM.png?v=237,0,6.06,6.39
2653,Lykogiannis,Lykogiannis Charalampos,D,Ds;E,10,4,10,4,Bologna,15,15,sinistro,Grecia,22/10/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LYKOGIANNIS.png?v=237,0,6.2,6.5
4734,Miranda J.,Miranda Juan,D,Ds;E,10,8,10,8,Bologna,28,28,sinistro,Spagna,19/01/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MIRANDA-J.png?v=237,0,6.09,6.24
6407,Corazza,Corazza Tommaso,D,Dd;Ds;E,1,1,1,1,Bologna,3,3,destro,Italia,29/06/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CORAZZA.png?v=237,1,0.0,0.0
6225,El Azzouzi,El Azzouzi Oussama ,C,M;C,1,4,1,5,Bologna,6,9,destro,Marocco;Olanda,29/05/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/EL-AZZOUZI.png?v=237,0,0.0,0.0
788,Freuler,Freuler Remo,C,M;C,13,9,13,10,Bologna,25,30,destro,Svizzera,15/04/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/FREULER.png?v=237,0,6.25,6.23
6054,Moro N.,Moro Nikola,C,M;C,7,2,7,2,Bologna,12,15,destro,Croazia,12/03/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MORO-N.png?v=237,0,6.08,6.17
5784,Aebischer,Aebischer Michel,C,C;T,3,10,3,10,Bologna,12,12,destro,Svizzera,06/01/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/AEBISCHER.png?v=237,0,5.86,5.86
6206,Fabbian,Fabbian Giovanni,C,C;T,12,13,12,13,Bologna,18,18,destro,Italia,14/01/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/FABBIAN.png?v=237,0,6.14,6.54
5858,Ferguson,Ferguson Lewis,C,C;T,12,18,12,18,Bologna,24,24,destro,Scozia,24/08/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/FERGUSON.png?v=237,0,6.25,6.75
5425,Urbanski,Urbanski Kacper,C,C;W;T,6,5,6,6,Monza,15,17,destro,Polonia,07/09/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/URBANSKI.png?v=237,0,5.93,6.21
5564,Ndoye,Ndoye Dan,C,W,20,10,21,9,Bologna,36,33,destro,Svizzera;Senegal,25/10/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NDOYE.png?v=237,0,6.35,6.94
2167,Orsolini,Orsolini Riccardo,C,W,27,21,27,21,Bologna,166,166,sinistro,Italia,24/01/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ORSOLINI.png?v=237,0,6.44,7.94
6459,Karlsson,Karlsson Jesper,C,W;A,5,7,5,6,Lecce,12,10,destro,Svezia,25/07/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KARLSSON.png?v=237,0,5.83,6.06
4436,Cambiaghi,Cambiaghi Nicolò,A,A,2,12,2,12,Bologna,20,20,destro,Italia,28/12/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CAMBIAGHI.png?v=237,0,6.0,6.0
2765,Odgaard,Odgaard Jens,A,A,19,10,19,11,Bologna,55,55,sinistro,Danimarca,31/03/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ODGAARD.png?v=237,0,6.16,6.82
